0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:30 -0700] "GET /fonts/sonar-5.2.woff? HTTP/1.1" 200 17904 "http://localhost:9000/css/sonar.b06ee6ee.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAU"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:30 -0700] "GET /images/scanner-logos/ant.svg HTTP/1.1" 200 9688 "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAV"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:30 -0700] "GET /api/settings/values?keys=sonar.lf.aboutText HTTP/1.1" 200 15 "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAN"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:31 -0700] "GET /api/components/search_projects?ps=1 HTTP/1.1" 200 223 "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAL"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:31 -0700] "GET /api/issues/search?resolved=false&facets=types&ps=1&additionalFields=_all HTTP/1.1" 200 - "http://localhost:9000/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAM"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:36 -0700] "GET /js/279.c067039a.chunk.js HTTP/1.1" 200 2361 "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAW"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:37 -0700] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags&f=analysisDate%2CleakPeriodDate&s=analysisDate&asc=false HTTP/1.1" 200 - "http://localhost:9000/projects?sort=-analysis_date" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAX"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:37 -0700] "GET /api/organizations/search?organizations=default-organization HTTP/1.1" 200 144 "http://localhost:9000/projects?sort=-analysis_date" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAZ"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:37 -0700] "GET /api/measures/search?projectKeys=org.apache.tika%3Atika%2Corg.apache.orc%3Aorc&metricKeys=alert_status%2Cbugs%2Creliability_rating%2Cvulnerabilities%2Csecurity_rating%2Ccode_smells%2Csqale_rating%2Cduplicated_lines_density%2Ccoverage%2Cncloc%2Cncloc_language_distribution HTTP/1.1" 200 - "http://localhost:9000/projects?sort=-analysis_date" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAY"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:40 -0700] "GET /js/236.4c83443f.chunk.js HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=org.apache.tika%3Atika" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAa"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:40 -0700] "GET /js/245.71f3b205.chunk.js HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=org.apache.tika%3Atika" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAb"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:40 -0700] "GET /api/components/show?component=org.apache.tika%3Atika HTTP/1.1" 200 454 "http://localhost:9000/dashboard?id=org.apache.tika%3Atika" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAd"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:40 -0700] "GET /api/navigation/component?componentKey=org.apache.tika%3Atika HTTP/1.1" 200 693 "http://localhost:9000/dashboard?id=org.apache.tika%3Atika" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAc"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:40 -0700] "GET /api/project_branches/list?project=org.apache.tika%3Atika HTTP/1.1" 200 141 "http://localhost:9000/dashboard?id=org.apache.tika%3Atika" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAe"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:40 -0700] "GET /api/ce/component?componentKey=org.apache.tika%3Atika HTTP/1.1" 200 475 "http://localhost:9000/dashboard?id=org.apache.tika%3Atika" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAf"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:40 -0700] "GET /api/measures/component?additionalFields=metrics%2Cperiods&componentKey=org.apache.tika%3Atika&metricKeys=alert_status%2Cquality_gate_details%2Cbugs%2Cnew_bugs%2Creliability_rating%2Cnew_reliability_rating%2Cvulnerabilities%2Cnew_vulnerabilities%2Csecurity_rating%2Cnew_security_rating%2Ccode_smells%2Cnew_code_smells%2Csqale_rating%2Cnew_maintainability_rating%2Csqale_index%2Cnew_technical_debt%2Ccoverage%2Cnew_coverage%2Cnew_lines_to_cover%2Ctests%2Cduplicated_lines_density%2Cnew_duplicated_lines_density%2Cduplicated_blocks%2Cncloc%2Cncloc_language_distribution%2Cprojects%2Cnew_lines HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=org.apache.tika%3Atika" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAg"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:40 -0700] "GET /api/measures/component?additionalFields=metrics&componentKey=org.apache.tika%3Atika&metricKeys=new_security_rating%2Cnew_reliability_rating HTTP/1.1" 200 975 "http://localhost:9000/dashboard?id=org.apache.tika%3Atika" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAh"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:40 -0700] "GET /api/metrics/search?ps=9999 HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=org.apache.tika%3Atika" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAj"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:40 -0700] "GET /api/project_links/search?projectKey=org.apache.tika%3Atika HTTP/1.1" 200 412 "http://localhost:9000/dashboard?id=org.apache.tika%3Atika" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAl"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:40 -0700] "GET /api/rules/search?qprofile=AWBhFnBk_F3uYrE9AOLa&activation=true&statuses=DEPRECATED&ps=1 HTTP/1.1" 200 35 "http://localhost:9000/dashboard?id=org.apache.tika%3Atika" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAk"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:40 -0700] "GET /api/rules/search?qprofile=AWBhFm7Y_F3uYrE9AOGz&activation=true&statuses=DEPRECATED&ps=1 HTTP/1.1" 200 35 "http://localhost:9000/dashboard?id=org.apache.tika%3Atika" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAm"
0:0:0:0:0:0:0:1 - - [05/Apr/2018:19:34:40 -0700] "GET /api/project_analyses/search?project=org.apache.tika%3Atika&ps=3 HTTP/1.1" 200 771 "http://localhost:9000/dashboard?id=org.apache.tika%3Atika" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.162 Safari/537.36" "AWKYziG/KcPdKF90AAAi"
