File Name,Version,Size,Number of Smells,Churn,Max Churn,Avg Churn,Chg Set Size,Max Chg Set Size,Avg Chg Set Size,LOC Added,MAX LOC Added,AVG LOC Added,Number of Revisions,Number of Authors,Age in Weeks,Total Lines Touched,Weighted Age,Number of bugs
tika-parsers/src/main/java/org/apache/tika/parser/mp3/AudioFrame.java,0.8,137,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,No
tika-core/src/main/java/org/apache/tika/utils/RereadableInputStream.java,0.8,263,0,0,0,0,46,46,46,1,1,1,1,1,175,2,87.5,No
tika-parsers/src/main/java/org/apache/tika/parser/netcdf/NetCDFParser.java,0.8,117,0,1,1,1,46,46,46,2,2,2,1,1,44,3,14.66666667,No
tika-parsers/src/main/java/org/apache/tika/parser/epub/EpubContentParser.java,0.8,89,0,0,0,0,46,46,46,1,1,1,1,1,182,2,91,No
tika-parsers/src/main/java/org/apache/tika/parser/html/HtmlHandler.java,0.8,274,0,-15,5,-5,0,0,0,27,16,9,3,1,69,69,1,Yes
tika-core/src/main/java/org/apache/tika/metadata/HttpHeaders.java,0.8,46,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/pdf/PDFParser.java,0.8,176,0,1,1,1,1,1,1,2,2,2,1,1,182,3,60.66666667,Yes
tika-parsers/src/main/java/org/apache/tika/parser/mp3/ID3v1Handler.java,0.8,158,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,No
tika-core/src/main/java/org/apache/tika/mime/MimeTypesFactory.java,0.8,92,0,1,1,1,46,46,46,2,2,2,1,1,172,3,57.33333333,No
tika-core/src/test/java/org/apache/tika/TikaTest.java,0.8,832,0,0,0,0,6,6,3,2,1,1,2,1,72,4,18,No
tika-parsers/src/test/java/org/apache/tika/mime/MimeTypeTest.java,0.8,75,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,No
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,0.8,448,0,-198,0,-33,4,3,0.666666667,92,38,15.33333333,6,3,159,382,0.416230366,Yes
tika-core/src/main/java/org/apache/tika/language/ProfilingHandler.java,0.8,67,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,No
tika-core/src/main/java/org/apache/tika/metadata/MetadataHelper.java,0.9,53,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,No
tika-core/src/main/java/org/apache/tika/sax/TaggedContentHandler.java,0.9,116,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,No
tika-core/src/main/java/org/apache/tika/detect/CompositeDetector.java,0.9,68,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,No
tika-core/src/main/java/org/apache/tika/metadata/DublinCore.java,0.9,164,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-core/src/main/java/org/apache/tika/metadata/PropertyTypeException.java,0.9,37,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,0.9,402,0,342,353,57,69,43,12.33333333,413,357,68.83333333,6,3,214,484,0.44214876,Yes
tika-core/src/main/java/org/apache/tika/extractor/DocumentSelector.java,0.9,42,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-core/src/test/java/org/apache/tika/mime/MimeTypesReaderTest.java,0.9,124,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/dwg/DWGParser.java,0.9,173,0,-150,6,-50,55,43,18.33333333,37,24,12.33333333,3,2,69,224,0.308035714,No
tika-core/src/main/java/org/apache/tika/fork/MemoryURLConnection.java,0.9,41,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-core/src/main/java/org/apache/tika/detect/DefaultDetector.java,0.9,66,0,0,0,0,33,33,33,0,0,0,1,1,42,0,0,No
tika-core/src/main/java/org/apache/tika/parser/DelegatingParser.java,0.9,84,0,9,9,9,43,43,43,10,10,10,1,1,120,11,10.90909091,No
tika-core/src/main/java/org/apache/tika/io/ProxyInputStream.java,0.9,237,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,No
tika-core/src/main/java/org/apache/tika/fork/ForkProxy.java,0.9,27,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-core/src/main/java/org/apache/tika/metadata/ClimateForcast.java,0.9,55,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,No
tika-core/src/main/java/org/apache/tika/utils/RegexUtils.java,0.9,66,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/hdf/HDFParser.java,0.9,132,0,12,12,6,43,43,22,33,19,16.5,2,1,76,54,1.407407407,No
tika-parsers/src/main/java/org/apache/tika/parser/mp3/ID3v23Handler.java,0.9,124,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,No
tika-core/src/main/java/org/apache/tika/metadata/XMPDM.java,0.9,361,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/mp3/Mp3Parser.java,0.9,195,0,9,9,9,43,43,43,11,11,11,1,1,158,13,12.15384615,No
tika-core/src/test/java/org/apache/tika/detect/TextDetectorTest.java,0.9,99,0,-9,0,-9,1,1,1,0,0,0,1,1,139,9,15.44444444,No
tika-core/src/main/java/org/apache/tika/extractor/ParsingEmbeddedDocumentExtractor.java,0.9,110,0,0,0,0,13,13,13,3,3,3,1,1,54,6,9,Yes
tika-parsers/src/main/java/org/apache/tika/parser/mp3/CompositeTagHandler.java,0.9,112,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetDetector.java,0.9,551,0,-7,0,-7,2,2,2,0,0,0,1,1,122,7,17.42857143,No
tika-core/src/main/java/org/apache/tika/detect/TypeDetector.java,0.9,56,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,No
tika-core/src/main/java/org/apache/tika/sax/SafeContentHandler.java,0.9,160,0,-143,0,-47.66666667,19,17,7.333333333,11,10,3.666666667,3,2,141,165,0.854545455,No
tika-core/src/main/java/org/apache/tika/metadata/PagedText.java,0.9,36,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XSLFPowerPointExtractorDecorator.java,0.9,132,0,-31,1,-5.166666667,4,2,0.833333333,21,17,3.5,6,3,136,73,1.863013699,Yes
tika-core/src/main/java/org/apache/tika/sax/xpath/SubtreeMatcher.java,0.9,56,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,No
tika-core/src/main/java/org/apache/tika/fork/ForkResource.java,0.9,29,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-core/src/main/java/org/apache/tika/sax/Link.java,0.9,92,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,No
tika-app/src/main/java/org/apache/tika/gui/ParsingTransferHandler.java,0.9,140,0,9,11,4.5,1,1,0.5,35,18,17.5,2,1,191,61,3.131147541,No
tika-core/src/main/java/org/apache/tika/fork/MemoryURLStreamHandlerFactory.java,0.9,31,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/image/TiffParser.java,0.9,75,0,9,9,9,43,43,43,11,11,11,1,1,100,13,7.692307692,Yes
tika-core/src/main/java/org/apache/tika/sax/xpath/AttributeMatcher.java,0.9,31,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/iwork/IWorkPackageParser.java,0.9,84,0,-118,10,-39.33333333,47,43,16,33,16,11,3,2,214,184,1.163043478,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParser.java,0.9,79,0,6,9,3,44,43,22.5,13,11,6.5,2,2,136,20,6.8,No
tika-core/src/main/java/org/apache/tika/fork/ContentHandlerResource.java,0.9,107,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java,0.9,396,0,-277,4,-21.30769231,37,17,3.384615385,73,52,5.615384615,13,3,136,423,0.321513002,No
tika-core/src/test/java/org/apache/tika/utils/CharsetUtilsTest.java,0.9,63,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XSSFExcelExtractorDecorator.java,0.9,208,0,-157,0,-157,4,4,4,95,95,95,1,1,136,347,0.391930836,Yes
tika-core/src/main/java/org/apache/tika/parser/ParserDecorator.java,0.9,111,0,8,8,8,43,43,43,10,10,10,1,1,214,12,17.83333333,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/OOXMLExtractor.java,0.9,56,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/image/ImageMetadataExtractorTest.java,0.9,115,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,Yes
tika-core/src/main/java/org/apache/tika/sax/TextContentHandler.java,0.9,65,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,No
tika-core/src/main/java/org/apache/tika/config/LoadErrorHandler.java,0.9,73,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,No
tika-core/src/main/java/org/apache/tika/sax/xpath/Matcher.java,0.9,77,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/jpeg/JpegParser.java,0.9,76,0,12,9,4,54,43,19.33333333,26,12,8.666666667,3,1,100,40,2.5,Yes
tika-parsers/src/test/java/org/apache/tika/parser/feed/FeedParserTest.java,0.9,54,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,No
tika-core/src/main/java/org/apache/tika/utils/ParseUtils.java,0.9,192,0,9,9,9,0,0,0,32,32,32,1,1,209,55,3.8,No
tika-core/src/test/java/org/apache/tika/language/ProfilingWriterTest.java,0.9,41,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/AbstractOOXMLExtractor.java,0.9,175,0,-74,0,-14.8,4,2,0.8,86,57,17.2,5,3,136,246,0.552845528,Yes
tika-core/src/main/java/org/apache/tika/mime/MimeType.java,0.9,318,0,-43,0,-14.33333333,18,14,6,8,7,2.666666667,3,1,209,59,3.542372881,No
tika-parsers/src/main/java/org/apache/tika/parser/mp3/MP3Frame.java,0.9,25,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/asm/ClassParser.java,0.9,60,0,9,9,9,43,43,43,11,11,11,1,1,214,13,16.46153846,No
tika-parsers/src/main/java/org/apache/tika/parser/mp3/ID3v2Frame.java,0.9,317,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,No
tika-core/src/main/java/org/apache/tika/fork/ForkParser.java,0.9,172,0,-20,5,-6.666666667,45,43,15.33333333,15,7,5,3,1,71,50,1.42,Yes
tika-parsers/src/test/java/org/apache/tika/parser/microsoft/WriteProtectedParserTest.java,0.9,37,0,-1,0,-1,4,4,4,1,1,1,1,1,45,3,15,No
tika-core/src/main/java/org/apache/tika/sax/LinkContentHandler.java,0.9,102,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,No
tika-core/src/main/java/org/apache/tika/extractor/ContainerExtractor.java,0.9,65,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/pkg/AbstractPkgTest.java,0.9,90,0,3,3,3,43,43,43,5,5,5,1,1,54,7,7.714285714,No
tika-parsers/src/test/java/org/apache/tika/parser/microsoft/POIContainerExtractionTest.java,0.9,256,0,-9,0,-9,2,2,2,0,0,0,1,1,54,9,6,No
tika-parsers/src/main/java/org/apache/tika/parser/feed/FeedParser.java,0.9,123,0,-2,5,-0.666666667,45,43,15.66666667,46,38,15.33333333,3,1,62,94,0.659574468,No
tika-core/src/main/java/org/apache/tika/metadata/Metadata.java,0.9,423,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-core/src/main/java/org/apache/tika/Tika.java,0.9,449,0,-49,0,-12.25,15,14,3.75,6,2,1.5,4,1,106,61,1.737704918,No
tika-core/src/main/java/org/apache/tika/io/CloseShieldInputStream.java,0.9,52,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/AbstractPOIFSExtractor.java,0.9,172,0,0,0,0,3,3,3,1,1,1,1,1,54,2,27,Yes
tika-parsers/src/test/java/org/apache/tika/parser/image/ImageParserTest.java,0.9,154,0,-1,0,-0.5,2,2,1,7,4,3.5,2,2,176,15,11.73333333,No
tika-parsers/src/test/java/org/apache/tika/parser/iwork/IWorkParserTest.java,0.9,141,0,-1,0,-1,4,4,4,2,2,2,1,1,71,5,14.2,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/POIXMLTextExtractorDecorator.java,0.9,44,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-core/src/main/java/org/apache/tika/parser/CompositeParser.java,0.9,221,0,-39,9,-4.875,66,43,10,51,15,6.375,8,2,180,141,1.276595745,No
tika-core/src/main/java/org/apache/tika/mime/OrClause.java,0.9,50,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,No
tika-core/src/test/java/org/apache/tika/detect/NameDetectorTest.java,0.9,92,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,No
tika-core/src/main/java/org/apache/tika/sax/XHTMLContentHandler.java,0.9,310,0,-7,0,-3.5,0,0,0,1,1,0.5,2,1,206,9,22.88888889,No
tika-parsers/src/test/java/org/apache/tika/parser/video/FLVParserTest.java,0.9,42,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/html/HtmlParserTest.java,0.9,712,0,-12,0,-4,5,3,1.666666667,4,2,1.333333333,3,3,206,20,10.3,Yes
tika-core/src/main/java/org/apache/tika/sax/ElementMappingContentHandler.java,0.9,146,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,No
tika-core/src/main/java/org/apache/tika/mime/Magic.java,0.9,81,0,-22,0,-22,2,2,2,0,0,0,1,1,209,22,9.5,No
tika-core/src/test/java/org/apache/tika/fork/ForkTestParser.java,0.9,58,0,4,5,2,45,43,23,8,7,4,2,1,214,12,17.83333333,No
tika-core/src/main/java/org/apache/tika/mime/AndClause.java,0.9,50,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,No
tika-core/src/main/java/org/apache/tika/fork/InputStreamResource.java,0.9,50,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/OfficeParser.java,0.9,244,0,-9,7,-1,65,43,8.333333333,42,11,4.666666667,9,3,207,93,2.225806452,No
tika-core/src/main/java/org/apache/tika/parser/Parser.java,0.9,82,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentMetaParser.java,0.9,94,0,-4,0,-2,11,9,5.5,6,4,3,2,2,192,16,12,No
tika-core/src/main/java/org/apache/tika/fork/InputStreamProxy.java,0.9,71,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/image/TiffParserTest.java,0.9,58,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/microsoft/PublisherParserTest.java,0.9,50,0,-1,0,-1,4,4,4,1,1,1,1,1,206,3,68.66666667,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/OOXMLExtractorFactory.java,0.9,102,0,-20,0,-4,11,4,2.4,22,10,4.4,5,3,136,64,2.125,Yes
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_mbcs.java,0.9,542,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,No
tika-core/src/main/java/org/apache/tika/metadata/TikaMimeKeys.java,0.9,28,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-core/src/main/java/org/apache/tika/extractor/EmbeddedDocumentExtractor.java,0.9,43,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/image/xmp/XMPPacketScanner.java,0.9,116,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/HSLFExtractor.java,0.9,60,0,-141,0,-28.2,7,6,1.6,53,36,10.6,5,3,45,247,0.182186235,Yes
tika-core/src/main/java/org/apache/tika/sax/ContentHandlerDecorator.java,0.9,189,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,No
tika-core/src/main/java/org/apache/tika/io/IOExceptionWithCause.java,0.9,67,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,No
tika-core/src/main/java/org/apache/tika/config/ServiceLoader.java,0.9,165,0,-13,0,-6.5,38,33,19,11,11,5.5,2,2,50,35,1.428571429,Yes
tika-parsers/src/main/java/org/apache/tika/parser/xml/AttributeDependantMetadataHandler.java,0.9,82,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/microsoft/PowerPointParserTest.java,0.9,50,0,-122,0,-24.4,33,17,7.6,5,3,1,5,2,206,132,1.560606061,No
tika-parsers/src/main/java/org/apache/tika/parser/opendocument/OpenOfficeParser.java,0.9,28,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,No
tika-core/src/main/java/org/apache/tika/sax/xpath/NamedElementMatcher.java,0.9,48,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,No
tika-core/src/main/java/org/apache/tika/mime/MediaTypeRegistry.java,0.9,159,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,No
tika-core/src/main/java/org/apache/tika/fork/ClassLoaderProxy.java,0.9,135,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,No
tika-core/src/main/java/org/apache/tika/sax/TaggedSAXException.java,0.9,65,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,No
tika-core/src/main/java/org/apache/tika/metadata/MSOffice.java,0.9,83,0,-10,0,-5,3,2,1.5,4,4,2,2,1,224,18,12.44444444,No
tika-parsers/src/test/java/org/apache/tika/parser/audio/AudioParserTest.java,0.9,71,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,No
tika-core/src/main/java/org/apache/tika/parser/ParsingReader.java,0.9,290,0,-8,0,-8,1,1,1,0,0,0,1,1,172,8,21.5,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/TextCell.java,0.9,40,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-core/src/main/java/org/apache/tika/metadata/CreativeCommons.java,0.9,32,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLContainerExtractionTest.java,0.9,262,0,-25,6,-12.5,2,2,1.5,16,8,8,2,1,54,57,0.947368421,No
tika-core/src/main/java/org/apache/tika/io/CountingInputStream.java,0.9,179,0,-3,0,-3,0,0,0,0,0,0,1,1,117,3,39,No
tika-core/src/main/java/org/apache/tika/fork/MemoryURLStreamHandler.java,0.9,55,0,-17,0,-17,0,0,0,10,10,10,1,1,35,37,0.945945946,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/MetadataExtractor.java,0.9,150,0,-3,0,-1.5,5,4,2.5,2,1,1,2,1,136,7,19.42857143,Yes
tika-parsers/src/test/java/org/apache/tika/parser/image/xmp/JempboxExtractorTest.java,0.9,95,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,Yes
tika-core/src/test/java/org/apache/tika/sax/XHTMLContentHandlerTest.java,0.9,135,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,No
tika-core/src/main/java/org/apache/tika/sax/xpath/MatchingContentHandler.java,0.9,107,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/html/HtmlParser.java,0.9,276,0,5,11,1.25,46,43,11.5,29,11,7.25,4,2,214,53,4.037735849,No
tika-core/src/main/java/org/apache/tika/metadata/Message.java,0.9,32,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-core/src/main/java/org/apache/tika/sax/BodyContentHandler.java,0.9,105,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,No
tika-core/src/main/java/org/apache/tika/sax/xpath/ChildMatcher.java,0.9,35,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/mail/MailContentHandler.java,0.9,162,0,-86,10,-12.28571429,8,4,1.571428571,121,74,17.28571429,7,3,42,328,0.12804878,Yes
tika-core/src/main/java/org/apache/tika/extractor/EmbeddedResourceHandler.java,0.9,41,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,No
tika-core/src/main/java/org/apache/tika/mime/MimeTypesReader.java,0.9,366,0,-26,0,-26,2,2,2,21,21,21,1,1,209,68,3.073529412,No
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,0.9,1339,0,-136,0,-68,3,2,2,36,36,18,2,1,122,208,0.586538462,Yes
tika-parsers/src/test/java/org/apache/tika/parser/microsoft/OutlookParserTest.java,0.9,130,0,-88,0,-22,8,4,2.5,3,3,0.75,4,1,159,94,1.691489362,No
tika-core/src/main/java/org/apache/tika/sax/SecureContentHandler.java,0.9,182,0,-70,1,-23.33333333,3,3,1.333333333,19,8,6.333333333,3,1,126,108,1.166666667,No
tika-parsers/src/test/java/org/apache/tika/parser/AutoDetectParserTest.java,0.9,310,0,-15,3,-5,43,43,14.66666667,9,5,3,3,3,206,33,6.242424242,No
tika-parsers/src/test/java/org/apache/tika/parser/pkg/TarParserTest.java,0.9,104,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,No
tika-core/src/main/java/org/apache/tika/mime/Clause.java,0.9,37,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/txt/CharsetRecog_UTF8.java,0.9,99,0,0,0,0,0,0,0,1,1,1,1,1,122,2,61,No
tika-parsers/src/main/java/org/apache/tika/parser/mp3/AudioFrame.java,0.9,137,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,No
tika-core/src/main/java/org/apache/tika/utils/RereadableInputStream.java,0.9,263,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/netcdf/NetCDFParser.java,0.9,116,0,11,10,5.5,43,43,22,39,27,19.5,2,1,76,67,1.134328358,No
tika-parsers/src/main/java/org/apache/tika/parser/epub/EpubContentParser.java,0.9,89,0,9,9,9,43,43,43,11,11,11,1,1,214,13,16.46153846,No
tika-parsers/src/main/java/org/apache/tika/parser/html/HtmlHandler.java,0.9,289,0,-19,7,-6.333333333,3,3,1,24,13,8,3,1,101,67,1.507462687,Yes
tika-core/src/main/java/org/apache/tika/metadata/HttpHeaders.java,0.9,46,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/mail/RFC822ParserTest.java,0.9,158,0,-74,0,-18.5,6,4,2,6,6,1.5,4,2,42,86,0.488372093,Yes
tika-parsers/src/main/java/org/apache/tika/parser/pdf/PDFParser.java,0.9,175,0,7,9,3.5,45,43,23.5,12,11,6,2,1,214,17,12.58823529,Yes
tika-parsers/src/main/java/org/apache/tika/parser/mp3/ID3v1Handler.java,0.9,158,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/video/FLVParser.java,0.9,266,0,5,5,5,43,43,43,7,7,7,1,1,93,9,10.33333333,No
tika-core/src/main/java/org/apache/tika/mime/MimeTypesFactory.java,0.9,91,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,No
tika-parsers/src/test/java/org/apache/tika/mime/MimeTypeTest.java,0.9,75,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,No
tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,0.9,646,0,-140,1,-14,16,9,1.7,48,18,4.8,10,3,191,236,0.809322034,Yes
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/CellDecorator.java,0.9,37,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/OutlookExtractor.java,0.9,157,0,-99,2,-19.8,4,3,1.4,30,18,6,5,1,158,159,0.993710692,Yes
tika-core/src/main/java/org/apache/tika/utils/CharsetUtils.java,0.9,113,0,-48,0,-48,17,17,17,1,1,1,1,1,63,50,1.26,No
tika-core/src/main/java/org/apache/tika/metadata/MetadataHelper.java,0.1,53,2,2,53,53,53,26,26,26,53,53,53,1,1,53,0,No
tika-core/src/main/java/org/apache/tika/sax/TaggedContentHandler.java,0.1,116,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,No
tika-core/src/main/java/org/apache/tika/detect/CompositeDetector.java,0.1,68,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,No
tika-core/src/main/java/org/apache/tika/sax/OfflineContentHandler.java,0.1,45,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,No
tika-core/src/main/java/org/apache/tika/metadata/PropertyTypeException.java,0.1,37,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,0.1,60,0,-3,1,-1.5,37,36,33.5,6,6,3,2,1,219,15,14.6,Yes
tika-core/src/main/java/org/apache/tika/extractor/DocumentSelector.java,0.1,42,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,No
tika-server/src/main/java/org/apache/tika/server/ZipOutput.java,0.1,61,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,No
tika-core/src/main/java/org/apache/tika/io/TemporaryResources.java,0.1,156,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,No
tika-core/src/main/java/org/apache/tika/detect/DefaultDetector.java,0.1,66,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,No
tika-core/src/main/java/org/apache/tika/language/package-info.java,0.1,22,0,0,0,0,14,14,14,1,1,1,1,1,229,2,114.5,No
tika-parsers/src/main/java/org/apache/tika/parser/chm/ChmParser.java,0.1,56,0,-2,2,-1,37,36,33.5,6,6,3,2,1,219,14,15.64285714,Yes
tika-parsers/src/main/java/org/apache/tika/parser/chm/exception/ChmParsingException.java,0.1,27,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,Yes
tika-core/src/main/java/org/apache/tika/parser/DelegatingParser.java,0.1,75,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,No
tika-core/src/main/java/org/apache/tika/io/ProxyInputStream.java,0.1,237,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,No
tika-core/src/main/java/org/apache/tika/fork/ForkProxy.java,0.1,27,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/hdf/HDFParser.java,0.1,120,1,0,4,0,37,36,33.5,7,7,3.5,2,1,82,14,5.857142857,No
tika-parsers/src/test/java/org/apache/tika/parser/microsoft/TNEFParserTest.java,0.1,94,0,2,2,2,26,26,26,5,5,5,1,1,51,8,6.375,No
tika-core/src/test/java/org/apache/tika/detect/TextDetectorTest.java,0.1,108,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,Yes
tika-core/src/main/java/org/apache/tika/extractor/ParsingEmbeddedDocumentExtractor.java,0.1,110,0,-15,0,-15,10,10,10,5,5,5,1,1,59,25,2.36,No
